WLDUSDC,2.025,2.02056,2025-01-14 23:23:29
FILUSDC,5.206,5.187880000000006,2025-01-14 23:23:29
PIXELUSDC,0.1372,0.13630999999999993,2025-01-14 23:23:29
JUPUSDC,0.7929,0.7984740000000008,2025-01-14 23:23:29
MANTAUSDC,0.748,0.7460159999999998,2025-01-14 23:23:29
STRKUSDC,0.4263,0.428572,2025-01-14 23:23:29
PEPEUSDC,1.748e-05,1.7513746785714274e-05,2025-01-14 23:23:29
SHIBUSDC,2.166e-05,2.1687071280663776e-05,2025-01-14 23:23:29
PENDLEUSDC,3.845,3.833143000000007,2025-01-14 23:23:29
BONKUSDC,2.74e-05,2.73498380952381e-05,2025-01-14 23:23:29
FLOKIUSDC,0.00016229,0.000161787885,2025-01-14 23:23:29
EURUSDC,1.0304,1.0302810000000016,2025-01-14 23:23:29
BOMEUSDC,0.00541,0.005399640000000003,2025-01-14 23:23:29
CKBUSDC,0.010629,0.01055912999999999,2025-01-14 23:23:29
JTOUSDC,2.5,2.5040919999999987,2025-01-14 23:23:29
FETUSDC,1.301,1.296305999999999,2025-01-14 23:23:29
WIFUSDC,1.547,1.538320000000001,2025-01-14 23:23:29
NEARUSDC,5.016,5.066769999999996,2025-01-14 23:23:29
APTUSDC,8.96,8.873499999999998,2025-01-14 23:23:30
RUNEUSDC,3.273,3.270480000000002,2025-01-14 23:23:30
CFXUSDC,0.1485,0.14838800000000016,2025-01-14 23:23:30
YGGUSDC,0.4307,0.43127900000000025,2025-01-14 23:23:30
ICPUSDC,10.211,10.184810000000013,2025-01-14 23:23:30
OMNIUSDC,8.59,8.615599999999999,2025-01-14 23:23:30
GALAUSDC,0.03595,0.03532219999999997,2025-01-14 23:23:30
SAGAUSDC,1.2415,1.241502999999999,2025-01-14 23:23:30
ENAUSDC,0.8346,0.8442499999999994,2025-01-14 23:23:30
ETHFIUSDC,1.878,1.8520400000000012,2025-01-14 23:23:30
STXUSDC,1.496,1.5120800000000005,2025-01-14 23:23:30
TRBUSDC,57.65,57.074399999999976,2025-01-14 23:23:30
ARUSDC,15.77,15.665400000000007,2025-01-14 23:23:30
PEOPLEUSDC,0.03877,0.038256,2025-01-14 23:23:30
ENSUSDC,31.97,31.90500000000001,2025-01-14 23:23:30
LDOUSDC,1.868,1.8050199999999996,2025-01-14 23:23:30
ARKMUSDC,1.327,1.2987600000000006,2025-01-14 23:23:30
ZKUSDC,0.1767,0.17611400000000008,2025-01-14 23:23:30
NOTUSDC,0.006269,0.006284830000000002,2025-01-14 23:23:31
USDCTRY,35.5,35.48010000000001,2025-01-14 23:23:31
CRVUSDC,0.8638,0.8591170000000007,2025-01-14 23:23:31
BBUSDC,0.3361,0.3386822999999999,2025-01-14 23:23:31
TNSRUSDC,0.3866,0.3866110000000001,2025-01-14 23:23:31
REZUSDC,0.03121,0.031274479999999966,2025-01-14 23:23:31
IOUSDC,2.944,2.973610000000002,2025-01-14 23:23:31
AAVEUSDC,294.92,293.8533999999998,2025-01-14 23:23:31
DOGSUSDC,0.0004406,0.0004377939999999997,2025-01-14 23:23:31
ACTUSDC,0.2496,0.25094700000000003,2025-01-14 23:23:31
TONUSDC,5.388,5.424169999999995,2025-01-14 23:23:31
RAREUSDC,0.1039,0.10359619999999993,2025-01-14 23:23:31
RENDERUSDC,7.035,7.058999999999987,2025-01-14 23:23:31
POLUSDC,0.4555,0.4556499999999996,2025-01-14 23:23:31
SLFUSDC,0.27,0.2683394,2025-01-14 23:23:31
NEIROUSDC,0.00076664,0.0007665390999999999,2025-01-14 23:23:31
ZROUSDC,4.41,4.351500000000002,2025-01-14 23:23:31
1000SATSUSDC,0.0001406,0.00014020299999999996,2025-01-14 23:23:31
CATIUSDC,0.3075,0.3030641000000001,2025-01-14 23:23:32
TAOUSDC,418.4,418.95799999999974,2025-01-14 23:23:32
FDUSDUSDC,0.9996,0.9996189999999998,2025-01-14 23:23:32
TROYUSDC,0.002915,0.0028868729999999994,2025-01-14 23:23:32
MEMEUSDC,0.0091,0.009065609999999986,2025-01-14 23:23:32
APEUSDC,1.073,1.0613499999999987,2025-01-14 23:23:32
PNUTUSDC,0.6236,0.6237160000000003,2025-01-14 23:23:32
OMUSDC,3.7032,3.7151199999999975,2025-01-14 23:23:32
1MBABYDOGEUSDC,0.0027559,0.0027474119999999994,2025-01-14 23:23:32
EIGENUSDC,3.101,3.0729700000000015,2025-01-14 23:23:32
RAYUSDC,5.221,5.128819999999999,2025-01-14 23:23:32
HBARUSDC,0.2892,0.2898895999999998,2025-01-14 23:23:32
XTZUSDC,1.27,1.2832940000000006,2025-01-14 23:23:32
COWUSDC,0.7761,0.7706279999999994,2025-01-14 23:23:32
CHZUSDC,0.0807,0.0807220000000001,2025-01-14 23:23:32
DYDXUSDC,1.2891,1.2889260000000002,2025-01-14 23:23:32
KAIAUSDC,0.2118,0.21184099999999983,2025-01-14 23:23:32
HMSTRUSDC,0.003252,0.0032519999999999997,2025-01-14 23:23:32
PYTHUSDC,0.3259,0.3221730000000004,2025-01-14 23:23:32
TURBOUSDC,0.008432,0.008469850000000003,2025-01-14 23:23:32
SANDUSDC,0.5716,0.5728259999999994,2025-01-14 23:23:32
CETUSUSDC,0.2967,0.29740060000000024,2025-01-14 23:23:32
WUSDC,0.2452,0.24479499999999965,2025-01-14 23:23:32
RSRUSDC,0.013145,0.013113880000000007,2025-01-14 23:23:32
HIVEUSDC,0.4995,0.499189,2025-01-14 23:23:33
BIOUSDC,0.4132,0.4155550000000001,2025-01-14 23:23:33
PENGUUSDC,0.032593,0.032368619999999994,2025-01-14 23:23:33
1000CATUSDC,0.02645,0.02638670000000003,2025-01-14 23:23:33
ACXUSDC,0.4324,0.4344879999999998,2025-01-14 23:23:33
IDEXUSDC,0.05925,0.059283799999999914,2025-01-14 23:23:33
ORCAUSDC,3.339,3.340740000000002,2025-01-14 23:23:33
TLMUSDC,0.01192,0.011837549999999988,2025-01-14 23:23:33
USDCPLN,4.185,4.1908600000000025,2025-01-14 23:23:33
STEEMUSDC,0.2637,0.264447,2025-01-14 23:23:33
MOVEUSDC,0.8403,0.8398399999999999,2025-01-14 23:23:33
PHAUSDC,0.281,0.2798657999999997,2025-01-14 23:23:33
USUALUSDC,0.5538,0.5503480000000002,2025-01-14 23:23:33
COOKIEUSDC,0.577,0.5522170000000002,2025-01-14 23:23:33
CGPTUSDC,0.4046,0.3986859999999998,2025-01-14 23:23:33
AIXBTUSDC,0.6276,0.6336629999999996,2025-01-14 23:23:33
BNBUSDC,699.18,698.2661999999997,2025-01-14 23:27:43
BTCUSDC,96508.19,96602.88020000007,2025-01-14 23:27:43
ETHUSDC,3226.82,3226.8697999999977,2025-01-14 23:27:43
LTCUSDC,101.8,101.65490000000004,2025-01-14 23:27:43
TRXUSDC,0.2214,0.2220160000000001,2025-01-14 23:27:43
ADAUSDC,0.9953,1.0003269999999989,2025-01-14 23:27:43
XLMUSDC,0.4282,0.4295510000000002,2025-01-14 23:27:43
XRPUSDC,2.6643,2.6719040000000036,2025-01-14 23:27:43
EOSUSDC,0.7959,0.7947499999999998,2025-01-14 23:27:43
USDCUSDT,1.0004,1.000647000000001,2025-01-14 23:27:43
LINKUSDC,20.32,20.441799999999972,2025-01-14 23:27:43
NEOUSDC,14.87,14.908999999999992,2025-01-14 23:27:43
INJUSDC,21.04,20.95710000000001,2025-01-14 23:27:43
ATOMUSDC,6.24,6.380570000000002,2025-01-14 23:27:44
DOTUSDC,6.642,6.638570000000008,2025-01-14 23:27:44
SOLUSDC,187.35,187.39899999999986,2025-01-14 23:27:44
ORDIUSDC,25.51,25.079299000000006,2025-01-14 23:27:44
AVAXUSDC,36.47,36.534199999999956,2025-01-14 23:27:44
DOGEUSDC,0.35622,0.35846369999999994,2025-01-14 23:27:44
ARBUSDC,0.7373,0.7405739999999997,2025-01-14 23:27:44
BCHUSDC,438.2,439.6180000000004,2025-01-14 23:27:44
OPUSDC,1.789,1.80635,2025-01-14 23:27:44
ALGOUSDC,0.3707,0.3772068,2025-01-14 23:27:44
ONTUSDC,0.2539,0.2546240000000002,2025-01-14 23:27:44
WLDUSDC,2.026,2.02056,2025-01-14 23:27:44
MANTAUSDC,0.749,0.7460159999999998,2025-01-14 23:27:44
SUIUSDC,4.5717,4.604509999999999,2025-01-14 23:27:44
FILUSDC,5.21,5.187880000000006,2025-01-14 23:27:44
UNIUSDC,13.372,13.33773999999998,2025-01-14 23:27:44
SEIUSDC,0.378,0.3782209999999999,2025-01-14 23:27:44
BLURUSDC,0.2145,0.21407500000000007,2025-01-14 23:27:44
STRKUSDC,0.4263,0.428572,2025-01-14 23:27:44
TIAUSDC,4.735,4.769131000000007,2025-01-14 23:27:44
