symbol,RSI,SMA,MACD,Signal,Histogram,ATR,OBV,EMA,target
BTCUSDC,65.56118831276962,94730.6595,779.0435813014192,497.8875274186968,281.1560538827224,781.594344606637,1093.67553,96012.82096458881,96662.4
BTCUSDC,65.59538798132783,94951.255,797.1315234018548,557.7363266153284,239.3951967865264,908.4005373371522,1405.61432,96143.85677167105,96668.0
BTCUSDC,68.93912502223637,95200.2015,847.1863894531707,615.6263391828969,231.5600502702738,912.2916543342346,1703.1396499999998,96361.42541733684,97231.7
BTCUSDC,69.21690481817134,95446.0555,880.6255421776586,668.6261797818493,211.99936239580938,936.2001832036094,1992.8770499999998,96545.20033386948,97280.3
BTCUSDC,64.94663487947908,95669.1875,870.3211114954174,708.965166124563,161.35594537085444,950.0980965694798,1799.9123799999998,96625.8622670956,96948.51
BTCUSDC,58.83765542699597,95803.29250000001,810.967826926746,729.3656982849996,81.6021286417465,1001.3523093664072,1519.2613099999999,96586.69181367647,96430.01
BTCUSDC,59.39290199214365,95906.3355,760.8074150632456,735.6540416406488,25.153373422596815,997.947744960368,1693.49833,96569.35345094118,96500.0
BTCUSDC,62.600225324299316,96017.10949999999,745.7980050270126,737.6828343179216,8.11517070909099,961.5923805800808,1863.61846,96638.11876075294,96913.18
BTCUSDC,63.66589849326805,96140.8625,736.9045013800787,737.527167730353,-0.622666350274244,927.7850789552174,1986.1867699999998,96721.62500860236,97055.65
BTCUSDC,61.281347484939566,96242.6045,707.1272606153361,731.4471863073496,-24.3199256920135,929.7573676824644,1803.6363399999998,96752.2980068819,96874.99
BTCUSDC,58.26133356697773,96324.74549999999,657.2183994963416,716.6014289451481,-59.3830294488065,905.8074606985356,1716.0990199999999,96730.40240550552,96642.82
BTCUSDC,58.911110340697476,96398.1305,616.1449795370572,696.5101390635299,-80.36515952647267,859.7820604921375,1765.7269,96726.72192440441,96712.0
BTCUSDC,59.28487265298614,96481.496,579.9651208278083,673.2011354163856,-93.23601458857729,815.5943944700753,1800.02868,96731.35353952352,96749.88
BTCUSDC,64.34777668517255,96591.146,588.8142329977272,656.323754932654,-67.50952193492674,785.1847838833248,1922.4657499999998,96844.88283161883,97299.0
BTCUSDC,66.1644346741629,96696.05399999999,606.599785461367,646.3789610383966,-39.779175577029605,768.2273211972005,2064.1833699999997,96979.73826529508,97519.16
BTCUSDC,64.47872284737194,96817.71949999999,605.2542235971341,638.1540135501441,-32.899789953009986,771.6319514211783,1967.1667799999998,97066.64461223606,97414.27
BTCUSDC,62.440324482596345,96925.69399999999,587.3469688761979,627.9926046153549,-40.645635739157,766.8440912008356,1903.8284199999998,97111.20968978886,97289.47
BTCUSDC,66.09581715370301,97020.70049999999,598.1519747913844,622.0244786505609,-23.872503859176504,730.5760166622857,2030.1172699999997,97225.9077518311,97684.7
BTCUSDC,58.62550338243118,97013.011,561.4704042145167,609.9136637633521,-48.443259548835385,748.8694672973784,1948.7053499999997,97221.56620146487,97204.2
BTCUSDC,57.17982061933822,97009.2315,518.3707075606653,591.6050725228148,-73.23436496214947,723.3730538918187,1890.5705399999997,97198.13096117189,97104.39
BTCUSDC,61.75644986151732,97053.81950000001,514.5748687855812,576.1990317753681,-61.624162989786896,686.6751199625191,2036.1584499999997,97269.33676893753,97554.16
BTCUSDC,60.86702425999931,97095.27249999999,501.18183420356945,561.1955922610084,-60.01375805743896,668.4827102822453,1938.5659799999996,97314.88141515003,97497.06
BTCUSDC,56.694293078226885,97094.99250000001,463.36219931220694,541.6289136712481,-78.2667143590412,646.9384870293397,1933.1086199999995,97297.12513212003,97226.1
ETHUSDC,79.68830987375131,,,,,18.233039314269917,3720.8199000000004,3278.3030502400006,3300.0
ETHUSDC,84.72006623590889,,,,,17.146874817461967,5104.1957,3286.422440192001,3318.9
ETHUSDC,72.90594898741774,,,,,18.859689402854805,4470.5804,3290.621952153601,3307.42
ETHUSDC,61.46436651633672,,,,,19.668440558628657,3890.5604999999996,3291.135561722881,3293.19
ETHUSDC,56.49874691516453,,,,,19.234141892068017,3306.3482999999997,3290.0664493783047,3285.79
ETHUSDC,57.595570808912825,3276.5265,,,,18.768516415108756,3757.2380999999996,3289.651159502644,3287.99
ETHUSDC,57.71040028761538,3278.4370000000004,,,,17.971052575960865,4050.4612999999995,3289.3629276021156,3288.21
ETHUSDC,58.32362144045019,3280.707,,,,17.37985159336379,4487.599399999999,3289.3543420816927,3289.32
ETHUSDC,57.339477062229726,3283.132,,,,16.75986207416093,4078.274199999999,3289.103473665354,3288.1
ETHUSDC,53.95601619072222,3285.1629999999996,,,,16.622802559033435,3751.402999999999,3288.060778932284,3283.89
ETHUSDC,50.80426440513767,3286.4075,,,,16.719676299078145,3209.657799999999,3286.4046231458274,3279.78
ETHUSDC,45.579071977301915,3286.0575,5.449075935222481,,,16.79933360303498,2792.813699999999,3283.581698516662,3272.29
ETHUSDC,44.01687624429706,3285.5775000000003,3.9511641871340544,,,18.604357903079322,1247.3581999999988,3280.84335881333,3269.89
ETHUSDC,31.3025879207934,3284.0415000000003,0.625778467838245,,,20.91092033131808,24.955299999998715,3273.370687050664,3243.48
ETHUSDC,32.4796131090303,3282.3605000000002,-1.8686494144344579,,,20.074397663006735,634.5887999999987,3267.6885496405316,3244.96
ETHUSDC,41.100432568592296,3281.1330000000003,-2.8651538872754827,,,19.3657514538766,1136.8434999999988,3265.4908397124254,3256.7
ETHUSDC,45.6398526011936,3280.4285000000004,-3.044464754746059,,,18.633176483125737,1627.3259999999989,3265.1586717699406,3263.83
ETHUSDC,48.91640040898604,3280.1765,-2.710711562539018,,,18.634512462451042,2374.5667999999987,3265.994937415953,3269.34
ETHUSDC,54.03856663905658,3280.1845000000003,-1.6636888442853888,,,17.586349589365263,3053.3464999999987,3268.555949932763,3278.8
ETHUSDC,60.59638410803404,3280.763,0.3386644403212813,-0.19866504808492713,0.5373294884062084,17.77511485661842,4213.820199999998,3273.5207599462105,3293.38
ETHUSDC,56.494192456088754,3280.0875,1.3539706953229143,0.11186210059664117,1.242108594726273,18.38994941790756,3389.5517999999984,3276.114607956969,3286.49
ETHUSDC,58.38752417034661,3278.682,2.477028636474188,0.5848954077721505,1.8921332287020372,17.7438049415062,4431.039099999998,3279.0496863655753,3290.79
ETHUSDC,61.53593112943419,3278.226,3.9277774093256994,1.2534718080828604,2.674305601242839,17.263024779740153,5315.934299999998,3282.8997490924603,3298.3
